-	/anthocarps*	/anthocarps*/shape	/anthocarps*/texture	/anthocarps*/hairs	/anthocarps*/hairs/shape	/anthocarps/colour*	/anthocarps/colour*/growth form	/anthocarps/colour*/colour	/anthocarps/dimensions*	/anthocarps/hairs*	/anthocarps/hairs*/shape	/anthocarps/hairs*/texture	/anthocarps/hairs*/hairs	/anthocarps/shape*	/anthocarps/shape*/shape	/capsules*	/capsules*/shape	/capsules*/texture	/capsules*/hairs	/capsules/seeds/shape*	/capsules/seeds/shape*/shape	/female perianth*	/female perianth*/shape	/female perianth/shape*	/female perianth/shape*/shape	/flowers*	/flowers*/shape	/flowers*/texture	/flowers*/hairs	/flowers*/growth form	/flowers/dimensions*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary/locule number*	/flowers/ovary/shape*	/flowers/ovary/shape*/shape	/flowers/ovary/shape*/texture	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/stamen number*	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/hairs	/fruits*/growth form	/fruits/seeds/colour*	/fruits/seeds/colour*/texture	/fruits/seeds/colour*/colour	/fruits/seeds/embryo*	/fruits/seeds/embryo*/shape	/fruits/seeds/shape*	/fruits/seeds/shape*/shape	/fruits/seeds/testa/texture*	/fruits/seeds/testa/texture*/shape	/fruits/seeds/testa/texture*/texture	/fruits/seeds/testa/texture*/growth form	/fruits/shape*	/fruits/shape*/shape	/fruits/texture*	/fruits/texture*/texture	/habit*	/habit*/environment	/habit*/shape	/habit*/texture	/habit*/growth form	/habit*/colour	/habit/growth form*	/habit/growth form*/environment	/habit/growth form*/growth form	/habit/hairs*	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/stems*	/habit/stems*/shape	/habit/stems*/texture	/habit/stems*/growth form	/habit/stems/colour*	/habit/stems/colour*/colour	/habit/stems/growth form*	/habit/stems/growth form*/growth form	/habit/stems/hairs*	/habit/stems/hairs*/hairs	/habit/stems/length*	/inflorescences*	/inflorescences*/shape	/inflorescences*/position	/inflorescences*/margin type	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracteoles*	/inflorescences/bracteoles*/shape	/inflorescences/bracteoles*/margin type	/inflorescences/bracteoles/bracteole number*	/inflorescences/bracteoles/length*	/inflorescences/bracteoles/shape*	/inflorescences/bracteoles/shape*/shape	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts and bracteoles*	/inflorescences/bracts and bracteoles*/shape	/inflorescences/bracts/length*	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/flower number*	/inflorescences/flower number*/hairs	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/colour	/inflorescences/hairs*	/inflorescences/hairs*/shape	/inflorescences/hairs*/texture	/inflorescences/hairs*/hairs	/inflorescences/hairs*/colour	/inflorescences/length*	/inflorescences/pedicels*	/inflorescences/pedicels*/shape	/inflorescences/pedicels*/texture	/inflorescences/pedicels/hairs*	/inflorescences/pedicels/hairs*/shape	/inflorescences/pedicels/hairs*/hairs	/inflorescences/pedicels/length*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/shape	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/shape	/inflorescences/position*/position	/inflorescences/position*/growth form	/inflorescences/shape*	/inflorescences/shape*/shape	/inflorescences/shape*/position	/leaves*	/leaves*/shape	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves/blade*	/leaves/blade*/shape	/leaves/blade*/texture	/leaves/blade*/margin type	/leaves/blade*/hairs	/leaves/blade*/colour	/leaves/blade/dimensions*	/leaves/blade/dimensions*/shape	/leaves/blade/hairs*	/leaves/blade/hairs*/shape	/leaves/blade/hairs*/position	/leaves/blade/hairs*/hairs	/leaves/blade/hairs*/hairs/shape	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/shape/dimensions*	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/blade/texture*/hairs	/leaves/length*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole*/growth form	/leaves/petiole/hairs*	/leaves/petiole/hairs*/texture	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/shape*/margin type	/leaves/shape/dimensions*	/leaves/stipules*	/leaves/stipules*/shape	/leaves/stipules*/position	/leaves/stipules*/growth form	/leaves/stipules/length*	/male flowers/tepals/shape*	/male flowers/tepals/shape*/shape	/male perianth*	/male perianth*/position	/male perianth*/growth form	/male perianth/shape*	/male perianth/shape*/shape	/male perianth/shape*/texture	/male perianth/stamens/stamen number*	/petiole*	/petiole*/shape	/petiole*/margin type	/petiole/blade/apex/shape*	/petiole/blade/apex/shape*/shape	/petiole/blade/base/shape*	/petiole/blade/base/shape*/shape	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/blade/shape/dimensions*	/petiole/length*	/seeds*	/seeds*/hairs	/seeds*/growth form	/sepals*	/sepals*/shape	/sepals*/margin type	/sepals*/growth form	/sepals/shape*	/sepals/shape*/shape	/sepals/stamens/stamen number*	/stems*	/stems*/shape	/stems*/growth form	/tepals*	/tepals*/shape	/tepals*/margin type	/tepals*/hairs	/tepals*/growth form	/tepals/colour*	/tepals/colour*/colour	/tepals/hairs*	/tepals/hairs*/shape	/tepals/hairs*/hairs	/tepals/shape*	/tepals/shape*/shape	/tepals/shape/length*	/tepals/stamens/stamen number*	/utricles*	/utricles*/shape	/utricles*/texture	/utricles*/growth form	/utricles/seeds/colour*	/utricles/seeds/colour*/colour	/utricles/seeds/shape*	/utricles/seeds/shape*/shape	/utricles/shape*	/utricles/shape*/shape	/utricles/shape*/texture	/habitat*	/habitat*/environment	/habitat*/texture	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Alternanthera brasiliana 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Perennial herb |, sometimes vining (scandent), scrambling or fruticose; 	-	-	-	scandent,scrambling	-	-	-	-	stems and young leaves densely appressed-tawny-pubescent. 	densely	to 1.5(-2) m	-	stems 	-	-	-	-	-	erect, spreading	erect	-	-	-	Inflorescence |, or shortly cylindrical|, mucronate, |, acute, apiculate, serrulate|, longer than tepals, 	acute,apiculate,cylindric,short	-	serrulate	-	-	-	bracteoles conduplicate, 	-	-	-	-	lanceolate, 	lanceolate	bracts 	-	-	-	2.8-4 mm long	ovate to lance-acuminate	acuminate,lance,ovate	-	-	-	-	-	-	-	-	-	-	2-16 cm long	pedicels minute; 	minute	-	-	-	-	-	-	-	-	-	axillary or terminal	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole 	-	-	-	-	-	-	5-12.5 x 1.5-4.7 cm	elliptical, lanceolate or ovate, acuminate at apex, cuneate to rounded at base	acuminate,cuneate,elliptical,lanceolate,ovate,rounded	-	less than 1 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals, |, acute, apiculate|, entire, |, 	acute,apiculate	entire	-	-	white, with hyaline, stramineous margin	white	appressed-puberulent on back in a line on the middle	-	puberulent	narrowly lanceolate, 	lanceolate,narrow	3.0-4.3 mm long	5	Utricle 	-	-	-	shining	-	cylindrical or subglobose	cylindric,subglobose	oblong	oblong	-	in disturbed habitats, roadside weed, or at edges of forest as a vine	forest	-	-	vine	-	-	-	
Alternanthera ficoidea 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence |, sessile heads; |, subequal, |, acuminate, aristate	acuminate,sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	acute to acuminate, mucronulate, cuneate at base	acuminate,acute,cuneate	-	-	2-9 x 0.5-4 cm	ovate to elliptical	elliptical,ovate	-	less than 1 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals rigid, |, acuminate, mucronate or cuspidate|, hispidulous, prominently |, |, 	acuminate	-	hispidulous	-	brown to green below, becoming white above	brown,green,white	-	-	-	ovate to elliptical, 	elliptical,ovate	3.7-4.5(-5) mm long	-	Utricle 	-	-	-	dark reddish-brown	brown,dark reddish	lenticular or cochleate	cochleate,lenticular	ovoid or suborbicular	ovoid,suborbicular	-	common as a ruderal in disturbed areas	-	-	-	-	-	-	-	
Alternanthera halimifolia 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence of |, sessile, heads; |, subequal, |, acuminate to aristate	acuminate,sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary	-	axillary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	obtuse or acuminate, mucronate, cuneate at base	acuminate,cuneate,obtuse	-	-	1-5 x 0.5-2.5 cm	narrowly lanceolate or elliptical, sometimes ovate or orbicular	elliptical,lanceolate,narrow,orbicular,ovate	-	2-10 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, dimorphic, |, acuminate|, mucronate, |, 	acuminate	-	-	-	-	-	-	-	-	-	-	-	5	Utricle 	-	-	-	reddish-brown	brown,reddish	cochleate-orbicular or lenticular	lenticular	globose or ovoid	globose,ovoid	-	coastal areas	-	-	-	-	-	-	-	
Alternanthera philoxeroides 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Perennial aquatic herb 	-	-	-	-	-	-	-	-	-	-	to 1 m	-	stems hollow, striate, rooting at lower nodes, pressing 	 nodes,striate	-	-	-	-	-	-	-	-	-	Inflorescence |, acuminate|, bracteoles much shorter than tepals, 	acuminate,short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles subequal, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0-5.5 cm long	-	-	-	-	-	-	-	-	-	-	-	usually axillary (sometimes and/or terminal)	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	obtuse to acute	acute,obtuse	cuneate and tapering to petiole	cuneate	2-10 x 0.5-2.7 cm	lanceolate, oblanceolate, oblong-lanceolate or narrowly ovate	narrow,oblong-lanceolate,ovate	-	1-16 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, acuminate|, mucronulate, denticulate at apex, |, faintly veined; |, 	acuminate	-	-	-	white	white	glabrous	-	glabrous	oblong-lanceolate, 	oblong-lanceolate	-	5	Utricle 	-	-	-	-	-	-	-	reniform	reniform	-	weed in aquatic habitats	-	-	-	-	-	-	-	
Alternanthera sessilis 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual or perennial herb, terrestrial or sometimes shallow-water aquatic, |, usually smaller; |, rooting at lower nodes. 	terrestrial	 nodes,small	-	-	-	creeping, trailing, scandent or erect	-	creeping,erect,scandent	-	-	to 60 cm or more	-	stems ribbed, 	-	-	-	-	-	-	-	pubescent in 	-	-	Inflorescence of |, congested, sessile, |, acuminate|, mucronate, 	acuminate,sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary	-	axillary	-	globose	globose	-	     	-	-	-	-	blade 	-	-	-	-	-	1-6 x 0.5-1.5 cm	-	glabrous on both sides or sparsely puberulent on midvein below	-	-	glabrous,puberulent	-	ovate, oblanceolate or elliptical, acute to obtuse and mucronulate at apex, cuneate and tapering to base	acute,cuneate,elliptical,oblanceolate,obtuse,ovate	-	-	-	-	-	petiole short, 	short	-	-	-	-	-	to 5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, acute, apiculate, slightly concave|, shorter than tepals, |, 	acute,apiculate,concave,short	-	-	-	white, hyaline	white	glabrous	-	glabrous	lance-ovate, narrowly ovate or elliptic-ovate, 	elliptic,lance,lance-ovate,narrow	1-2 mm long	3	Utricle |, bifacially compressed, |, emarginate, much protruding from and exceeding tepals at maturity, with peg-like persistent style|, with a sharp margin, shining.	-	-	mat	brown or reddish-brown	brown,reddish	cochleate-orbicular or lenticular	lenticular	obcordate, 	cordate	-	in disturbed areas	-	-	-	-	-	-	-	
AMARANTHUS  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	ovary 	-	-	-	at top rounded or thickened	rounded	thick	-	-	anthers 	-	filaments free, slender, 	slender	-	(2)3-5	     	-	-	-	-	-	-	-	-	-	lenticular or ovoid	lenticular,ovoid	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems 	-	-	-	-	-	erect or prostrate	erect	glabrous to pubescent	glabrous	-	Inflorescences essentially cymose, glomerules 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles present. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	aggregated into axillary clusters, and often also aggregated into terminal spikes, thyrses or panicles	-	axillary,terminal	panicles	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	-	-	-	-	-	ovate, elliptical or rhombic	elliptical,ovate,rhombic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Amaranthus australis 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual, dioecious herb, 	-	-	-	-	-	-	-	-	-	-	1.0-2.5(-4.0) m	-	stems branched, 	branched	-	-	-	-	erect or decumbent	erect	glabrous	glabrous	-	Inflorescence of large, |, lax panicles, |, often drooping at apex; |, persistent, shorter than tepals. 	large,short	-	-	-	panicles	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	ovate, acute	acute,ovate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal and axillary	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovate, 	ovate	-	-	-	-	-	-	-	Petiole long, |, long-acuminate at apex, acute to rounded at base	acuminate,acute,rounded	-	-	-	-	-	-	lanceolate, ovate or ovate-lanceolate, 	lanceolate,ovate	6-30 x 1.5-14 cm	to 10 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle dehiscent or indehiscent, |, as long as or shorter than bracts; |, puncticulate.	short	-	-	lustrous	-	lenticular	lenticular	obovoid or turbinate	obovoid	turbinate	-	-	-	-	-	-	-	-	
Amaranthus blitum 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual, monoecious, 	-	-	-	-	-	erect to semiprostrate	-	erect	-	-	-	-	stems subsucculent, 	-	-	-	often pinkish to deep red	pinkish,red	-	-	glabrous	glabrous	-	Inflorescence of |, acute or obtuse	acute,obtuse	-	-	-	-	-	bracteoles 	-	-	-	-	lanceolate, oblong or ovate, 	lanceolate,oblong,ovate	bracts 	-	-	-	-	linear, acuminate, aristate	acuminate,linear	-	-	-	-	-	-	-	-	-	-	to 9 cm long	-	-	-	-	-	-	-	-	-	-	-	axillary clusters and simple terminal spikes	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	oblong, ovate or elliptical, 	elliptical,oblong,ovate	-	-	-	-	-	-	-	Petiole |, shorter than to longer than blade; |, usually strongly emarginate, notched or bilobed |, with prominent veins beneath. 	short	-	-	-	-	-	-	often rhomboid, sometimes ovate or elliptical, 	elliptical,ovate	(0.7-)2-6(-7.5) x (0.2-)2.7-5 cm	to 5 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle indehiscent, |, thin-walled; 	-	thin	-	dark reddish-brown or black, shining	black,brown,dark reddish	lenticular	lenticular	ovoid-globose	globose,ovoid	-	weed in disturbed areas	-	-	-	-	-	-	-	
Amaranthus caudatus 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers |, at least some flowers with tepals 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual, monoecious, robust herb 	-	-	-	-	-	-	-	-	-	-	to 2 m	-	stems 	-	-	-	often red	red	-	-	-	-	-	Inflorescence of small |, shorter than tepals, 	short,small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	to 30(-50) cm long	-	-	-	-	-	-	-	-	-	-	-	axillary clusters and massive, lax, tail-like (thus, "caudatus") terminal panicles or spikes	-	axillary,terminal	panicles	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovate to oblong, 	oblong,ovate	-	-	-	-	-	-	-	Petiole |, shorter than to as long as blade; |, |, often of much smaller size just below inflorescence, 	short,small	-	obtuse or acute	acute,obtuse	-	-	(2.5-)6-20 x (1-)2-8 cm	lanceolate, elliptical, ovate or rhomboid-ovate	elliptical,lanceolate,ovate	-	to 13 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricles circumscissile, 	-	-	-	variable in color, white, tawny, reddish-brown or black, dull or lustrous	black,brown,reddish,white	subspherical or lenticular	lenticular,subspherical	ovoid-globose	globose,ovoid	-	-	-	-	-	-	-	-	-	
Amaranthus dubius 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Erect, monoecious, annual herb |, sometimes becoming much branched, stout and succulent; 	-	branched	-	-	-	-	-	-	-	-	2 m	-	stems 	-	-	-	green to pink	green,pink	-	-	glabrous to sparsely puberulent	glabrous,puberulent	-	Inflorescence of |, much shorter than tepals, midrib prominent. 	short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5-20(-25) cm long	-	-	-	-	-	-	-	-	-	-	-	axillary clusters and drooping terminal spikes or panicles	-	axillary,terminal	panicles	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	oblong-elliptical	elliptical,oblong-elliptic	-	-	-	-	-	-	-	     	-	-	-	-	-	-	2-9(-17) x 1-6(-11) cm	ovate, rhombic to lanceolate	lanceolate,ovate,rhombic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle indehiscent to circumscissile, subequal to slightly exceeding perianth, |, often with apparent line of dehiscence; 	-	-	-	dark reddish-brown or black, lustrous	black,brown,dark reddish	cochleate-orbicular or lenticular	lenticular	obtuse or truncate at apex	obtuse,truncate	-	weed in disturbed areas, or rarely cultivated	-	-	-	-	-	-	-	
Amaranthus hybridus 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual, monoecious (or sometimes flowers bisexual), robust herb 	-	-	-	-	-	-	-	-	-	-	to 2.5 m, often smaller	small	stems 	-	-	-	green to red	green,red	-	-	-	-	-	Inflorescence of large |, spinulose apex|, conspicuously exceeding tepals so that whole inflorescence often appears bristly	large	-	-	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	lanceolate or ovate, 	lanceolate,ovate	-	-	-	-	-	-	-	-	-	-	1-20 cm long	-	-	-	-	-	-	-	-	-	-	-	axillary and terminal	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	narrowly oblong or ovate, 	narrow,oblong,ovate	-	-	-	-	-	-	-	Petiole |, obtuse or acute, slightly notched at apex	acute,obtuse	-	-	-	-	-	-	subelliptical, ovate, rhombic-ovate or lance-ovate, 	lance,ovate,rhombic,subelliptical	2-10(-15) x 1-7(-10) cm	to 3(-12) cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle 	-	-	-	dark reddish-brown or black, lustrous	black,brown,dark reddish	lenticular or cochleate-orbicular	lenticular	circumscissile, subglobose	subglobose	-	weed of disturbed lands	-	-	-	-	-	-	-	
Amaranthus spinosus 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual, monoecious or polygamo-monoecious, robust, |, paired, 	-	-	-	-	-	-	-	-	glabrous	glabrous	to 1.5(-2) m	-	stems slightly woody at base, striate, 	striate	-	-	green, pink or red	green,pink,red	-	-	-	-	-	Inflorescence of |, terminal|, shorter than or only very slightly exceeding perianth, sometimes subspinose	short	terminal	spinose	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	lanceolate to subulate, 	lanceolate,subulate	-	-	-	-	-	-	-	-	-	-	to ca. 14 cm long	-	-	-	-	-	-	-	-	-	-	-	axillary clusters, 	-	axillary	-	linear	linear	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lanceolate or oblong, 	lanceolate,oblong	-	-	-	-	-	-	-	Petiole |, about as long as blade; |, undulate. 	-	undulate	-	-	-	-	to 11 x 5 cm	ovate to elliptical or rhombic	elliptical,ovate,rhombic	-	to 6(-8) cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle irregularly dehiscent or circumscissile, 	-	-	regular	black or (reddish-)brown, lustrous	black,brown,reddish	lenticular	lenticular	ovoid-conical	conical,ovoid	-	often in disturbed 	-	-	-	-	-	lowland	lowland	
Amaranthus viridis 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual, monoecious herb 	-	-	-	-	-	-	-	-	-	-	to 1 m	-	stems bluntly 	-	-	-	pink to green	green,pink	-	-	glabrous, or puberulent above	glabrous,puberulent	-	Inflorescence of |, awned, much shorter than to subequalling perianth. 	short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles hyaline, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-8(-20) cm long	-	-	-	-	-	-	-	-	-	-	-	axillary clusters and terminal	-	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	elliptical, oblong or ovate, 	elliptical,oblong,ovate	-	-	-	-	-	-	-	Petiole |, |, mucronulate, shallowly emarginate 	-	-	obtuse to truncate	obtuse,truncate	cuneate to subtruncate	cuneate,truncate	(0.3-)1.5 x 6(-9) cm	ovate-rhombic, ovate, ovate-oblong, lanceolate or bluntly triangular	lanceolate,oblong,ovate,rhombic	-	to 10 cm, not quite as long as blade	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle indehiscent, |, exceeding perianth, |, prominently rugulose throughout; 	-	rugulose	-	dark reddish-brown to black, shining	black,brown,dark reddish	orbicular, lenticular	lenticular,orbicular	globose or suborbicular	globose,suborbicular	-	weed on disturbed land, occasionally cultivated as a leafy vegetable	-	-	-	-	-	-	-	
