-	/calyx*	/calyx*/shape	/calyx*/margin type	/calyx*/hairs	/calyx*/growth form	/calyx*/colour	/calyx/apex*	/calyx/apex*/shape	/calyx/apex*/margin type	/calyx/apex*/hairs	/calyx/apex/hairs*	/calyx/apex/hairs*/shape	/calyx/apex/hairs*/hairs	/calyx/apex/hairs*/hairs/shape	/calyx/colour*	/calyx/colour*/colour	/calyx/corolla/base*	/calyx/corolla/base*/shape	/calyx/corolla/base/width*	/calyx/corolla/base/width*/shape	/calyx/corolla/colour*	/calyx/corolla/colour*/colour	/calyx/corolla/length*	/calyx/corolla/limbs/width*	/calyx/corolla/limbs/width*/shape	/calyx/corolla/lobes/dimensions*	/calyx/corolla/lobes/dimensions*/shape	/calyx/corolla/lobes/shape*	/calyx/corolla/lobes/shape*/shape	/calyx/corolla/margins/margin type*	/calyx/corolla/margins/margin type*/shape	/calyx/corolla/margins/margin type*/margin type	/calyx/corolla/margins/margin type*/hairs	/calyx/corolla/shape*	/calyx/corolla/shape*/shape	/calyx/corolla/shape*/position	/calyx/corolla/throat*	/calyx/corolla/throat*/shape	/calyx/corolla/throat/hairs*	/calyx/corolla/throat/hairs*/shape	/calyx/corolla/throat/hairs*/hairs	/calyx/corolla/throat/hairs*/hairs/shape	/calyx/corolla/throat/hairs*/growth form	/calyx/corolla/throat/width*	/calyx/corolla/throat/width*/shape	/calyx/corolla/tube*	/calyx/corolla/tube*/shape	/calyx/corolla/tube/length*	/calyx/corolla/tube/shape*	/calyx/corolla/tube/shape*/shape	/calyx/disk*	/calyx/disk*/shape	/calyx/disk*/margin type	/calyx/disk*/growth form	/calyx/disk/gland number*	/calyx/disk/gland number*/shape	/calyx/disk/gland number*/growth form	/calyx/free portion of lobes/dimensions*	/calyx/free portion of lobes/dimensions*/shape	/calyx/free portion of lobes/shape*	/calyx/free portion of lobes/shape*/shape	/calyx/free portion of lobes/shape*/growth form	/calyx/lobes*	/calyx/lobes*/shape	/calyx/lobes*/growth form	/calyx/lobes/dimensions*	/calyx/lobes/dimensions*/shape	/calyx/lobes/dorsal lobes*	/calyx/lobes/dorsal lobes*/shape	/calyx/lobes/shape*	/calyx/lobes/shape*/shape	/calyx/margins/margin type*	/calyx/margins/margin type*/shape	/calyx/margins/margin type*/margin type	/calyx/margins/margin type*/hairs	/calyx/ovary*	/calyx/ovary*/shape	/calyx/ovary*/position	/calyx/ovary/dimensions*	/calyx/ovary/dimensions*/shape	/calyx/ovary/hairs*	/calyx/ovary/hairs*/shape	/calyx/ovary/hairs*/hairs	/calyx/ovary/shape*	/calyx/ovary/shape*/shape	/calyx/ovary/shape*/position	/calyx/ovary/stigma*	/calyx/ovary/stigma*/shape	/calyx/ovary/style/hairs*	/calyx/ovary/style/hairs*/shape	/calyx/ovary/style/hairs*/hairs	/calyx/ovary/style/length*	/calyx/shape*	/calyx/shape*/shape	/calyx/stamens*	/calyx/stamens*/position	/calyx/stamens/anthers*	/calyx/stamens/anthers*/shape	/calyx/stamens/relative distance*	/calyx/stamens/thecae*	/calyx/stamens/thecae*/shape	/calyx/stamens/thecae*/growth form	/calyx/staminodes*	/calyx/staminodes*/shape	/calyx/tube/length*	/flowers*	/flowers*/shape	/flowers/bracteoles*	/flowers/bracteoles*/shape	/flowers/flower number per inflorescence*	/flowers/pedicels/hairs*	/flowers/pedicels/hairs*/shape	/flowers/pedicels/hairs*/texture	/flowers/pedicels/hairs*/hairs	/flowers/pedicels/hairs*/hairs/shape	/flowers/pedicels/length*	/flowers/peduncle*	/flowers/peduncle*/shape	/flowers/peduncle/hairs*	/flowers/peduncle/hairs*/shape	/flowers/peduncle/hairs*/texture	/flowers/peduncle/hairs*/hairs	/flowers/peduncle/length*	/fruits*	/fruits*/shape	/fruits/colour*	/fruits/colour*/colour	/habit*	/habit*/environment	/habit*/shape	/habit*/growth form	/habit/growth form*	/habit/growth form*/texture	/habit/growth form*/position	/habit/growth form*/growth form	/habit/height*	/habit/height*/shape	/habit/length*	/leaves*	/leaves*/shape	/leaves/blade/apex*	/leaves/blade/apex*/shape	/leaves/blade/base*	/leaves/blade/base*/shape	/leaves/blade/base*/growth form	/leaves/blade/base/hairs*	/leaves/blade/base/hairs*/shape	/leaves/blade/base/hairs*/texture	/leaves/blade/base/hairs*/hairs	/leaves/blade/base/hairs*/colour	/leaves/blade/base/shape*	/leaves/blade/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/larger blade/dimensions*	/leaves/blade/margins/margin type*	/leaves/blade/margins/margin type*/shape	/leaves/blade/margins/margin type*/margin type	/leaves/blade/margins/margin type*/growth form	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/petiole/hairs*	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/mature berries/colour*	/mature berries/colour*/colour	/mature berries/dimensions*	/mature capsules/colour*	/mature capsules/colour*/position	/mature capsules/colour*/colour	/mature capsules/dimensions*	/mature capsules/shape*	/mature capsules/shape*/shape	/mature capsules/shape*/position	/stems*	/stems*/shape	/stems*/growth form	/stems/growth form*	/stems/growth form*/growth form	/stems/hairs*	/stems/hairs*/hairs	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Kohleria hirsuta var.hirsuta	Calyx campanulate, |, |, subequal, |, |, subventricose, |, middle subventricose, |, at base |, 	campanulate,subventricose	-	-	-	-	apex acute to acuminate, 	acuminate,acute	-	-	outside villous or sericeous, inside appressed pubescent to sericeous	-	appressed pubescent,sericeous,villous	-	green, rarely purplish	green,purplish	base usually saccate but not sharply delimited, 	-	0.2-0.6(-1) cm wide	wide	orange-red	orange,red	2.2-5 cm long	0.6-2.2 cm wide	wide	-	-	suborbicular	suborbicular	entire	-	entire	-	-	-	-	throat slightly contracted, 	-	outside villous, inside glabrous	-	glabrous,villous	-	-	0.3-1.5 cm wide	wide	tube 	-	(1.8-)2.5-3.8(-4.5) cm long	funnelform	funnelform	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.6-1.3 x 0.1-0.6 cm	-	-	-	lanceolate to subulate, rarely triangular	lanceolate,subulate	entire	-	entire	-	ovary 	-	-	0.4-0.7 x 0.3-0.6 cm	-	hirsute	-	hirsute	ovoid-conic	conic,ovoid	-	stigma 	-	pubescent	-	-	(2.2-)2.7-3.3(-3.7) cm long	-	-	stamens subincluded, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	1 to 4(-6)	lanate-hirsute	-	-	hirsute,lanate	-	2-6(-10) cm long	usually epedunculate or less commonly pedunculate, peduncle, when present, 	-	lanate-hirsute	-	-	hirsute,lanate	0-2(-4) cm long	-	-	-	-	Terrestrial (frequently epipetric) herb or subshrub, 	subshrub	-	-	-	-	-	-	30-150 (-200) cm tall	-	-	     	-	apex acuminate, 	acuminate	base acute to subcordate, 	acute,subcordate	-	above pubescent to sericeous, below villous to tomentose, veins sericeous or villous	-	-	sericeous,tomentose,villous	-	-	-	4-12 x 2-6(-10) cm	-	serrate	-	serrate	-	elliptic, less commonly ovate to elliptic	elliptic,ovate	papyraceous when dry	papyraceous	lanate-hirsute	hirsute,lanate	1-4(-8) cm long	-	-	-	brown	-	brown	1-1.4 x 0.5-0.9 cm	ovoid	ovoid	-	Stem subwoody at base, succulent above, 	-	-	erect or ascending	ascending	hirsute to villous above, glabrescent below	glabrescent,hirsute,villous	often on exposed, dry granitic rocky slopes, or wet sandstone cliffs, at 	rock,sandstone	-	-	-	-	400-1100 m	-	
LAMPADARIA  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	white	white	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc of 	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior,       	-	superior	-	-	-	-	-	-	-	-	stigma capitate. 	capitate	-	-	-	-	-	-	stamens included,       	-	anthers free, dehiscing by longitudinal slits, 	dehiscing	-	thecae parallel; 	-	parallel	staminode present but minute; 	minute	-	Flowers 	-	-	-	many	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a |, becoming dry, |, 	-	(color unknown)	-	Terrestrial, caulescent, |, small herbs, without modified stems. 	-	small	-	erect or decumbent	-	-	erect	-	-	-	Leaves opposite, equal or subequal in a pair, venation pinnate, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems unbranched. 	unbranched	-	-	-	-	-	in rain forest, on sandstone boulders	rain forest,sandstone	-	-	-	-	-	-	
Lampadaria rupestris 	Calyx lobes free, oblique, subequal, |, |, |, middle slightly ventricose, not constricted, |, 	oblique,ventricose	-	-	-	-	apex acute, 	acute	-	-	outside and inside pilose	-	pilose	-	-	-	base not spurred, 	-	0.2 cm wide	wide	white	white	0.7 cm long	1-1.5 cm wide	wide	-	-	-	-	dentate-fimbriate	-	dentate	-	-	-	-	throat not constricted, 	-	outside shortly tomentose, inside glabrous	short	glabrous,tomentose	-	-	0.6-0.7 cm wide	wide	tube campanulate, 	campanulate	0.3-0.4 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary 	-	-	0.1 x 0.15 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma capitate. 	capitate	glabrescent	-	glabrescent	0.35-0.4 cm long	lanceolate	lanceolate	stamens included, inserted on corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in long pedunculate cymes; 	-	-	-	-	pilose	-	-	pilose	-	0.6 cm long	peduncle 	-	with small, loose hairs	small	-	hairs	15-20 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	to 15 cm tall (without inflorescence)	-	-	     	-	apex barely acute to blunt, 	acute	base 	-	-	above pilose, below tomentose on veins, loosely pilose	-	-	pilose,tomentose	-	rounded to slightly cordate, sometimes asymmetrical	asymmetrical,cordate,rounded	5.5-8 x 2.4-6 cm	-	crenate	-	crenate	-	ovate-elliptic	elliptic,ovate	chartaceous when dry	chartaceous	tomentose	tomentose	3-7.5 cm long	-	-	-	light brown, laterally compressed	lateral	brown	< 0.3 x 0.5 cm	-	-	-	Stem sappy, decumbent, 	-	-	-	-	tomentose	tomentose	rainforest, on sandstone boulders, at 	forest,sandstone	-	-	-	-	ca. 300 m	-	
LEMBOCARPUS  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pale blue or tube white and limb lavender or white with purple dots inside	blue,lavender,purple,white	-	-	-	-	-	-	-	-	-	-	-	broadly tubular or campanulate	campanulate,tubular	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc absent; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior,       	-	superior	-	-	-	-	-	-	-	-	stigma 	-	-	-	-	-	-	-	stamens included,       	-	anthers coherent in pairs, dehiscing by longitudinal slits, 	dehiscing	-	thecae parallel; 	-	parallel	staminode present; 	-	-	Flowers 	-	bracteoles small, pedicellate. 	small	few	-	-	-	-	-	-	pedunculate; 	-	-	-	-	-	-	Fruit a |, 	-	green to light brown	brown,green	Terrestrial or sometimes epiphytic, acaulescent, |, small herbs, tuberous. 	epiphytic	small	-	erect	-	-	erect	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems unbranched. 	unbranched	-	-	-	-	-	in rain forest on lateritic or granitic boulders	rain forest	-	-	-	-	-	-	
Lembocarpus amoenus 	Calyx |, |, equal, |, |, middle not curved or contracted, |, 	curved	-	-	-	-	apex acuminate, 	acuminate	-	-	outside villous with ordinary and capitate hairs, inside minutely puberulous or glabrous	capitate,minute	glabrous,hairs,puberulous,villous	-	green	green	base not spurred, 	-	0.2-0.4 cm wide	wide	pale blue or tube white and limb lavender	blue,lavender,white	1.6-2.5 cm long	1.1-2.1 cm wide	wide	0.5-1.2 x 0.2-0.6 cm	-	broadly rounded	rounded	entire	-	entire	-	-	-	-	throat not contracted, 	-	outside pilose or villous, inside glabrous(?)	-	glabrous,pilose,villous	-	-	0.9-1.6 cm wide	wide	tube campanulate, 	campanulate	1.2-2 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.5-1.1 x 0.05-0.3 cm	-	-	-	narrow-triangular	narrow,triangular	entire or obscurely sinuate-dentate	-	dentate,entire,sinuate	-	ovary 	-	-	0.2-0.25 x 0.15-0.2 cm	-	puberulous	-	puberulous	ovoid	ovoid	-	stigma 	-	glabrous	-	glabrous	0.5-0.7 cm long	-	-	stamens included, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	pilose or villous	-	-	pilose,villous	-	0.5-2 cm long	peduncle 	-	pilose or villous	-	-	pilose,villous	4-16 cm long	-	-	-	-	Terrestrial or sometimes epiphytic herb, 	epiphytic	-	-	-	-	-	-	very small to ca. 10 cm tall (without inflorescence)	small	-	Leaves with the petiole |, 	-	apex acute or obtuse, 	acute,obtuse	base 	-	-	above and below sparsely strigillose, especially on midrib and veins	-	-	strigillose	-	cordate to slightly oblique	cordate,oblique	(1-)5-8(-14) x (0.7-)4.5-7.5(-14) cm	-	sinuate-dentate	-	dentate,sinuate	-	cordate-orbicular	cordate,orbicular	-	-	-	-	-	-	-	-	light brown	-	brown	0.5-0.6 x 0.4-0.5 cm	broadly ovoid	ovoid	-	Stem absent or very short. 	short	-	-	-	-	-	on moss-covered dripping rocks (once found on a small tree, acc. Lindeman), on ferrite and granitic boulders in forest, at 	forest,moss,rock	small	-	-	-	100-1100 m	-	
NAPEANTHUS  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	white to blue, pink, or lilac	blue,lilac,pink,white	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc absent; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior,       	-	superior	-	-	-	-	-	-	-	-	stigma slightly 	-	-	-	-	-	-	-	stamens exserted or included,       	exserted	anthers free, dehiscing by longitudinal slits, 	dehiscing	-	thecae divergent; 	-	divergent	staminode present (when fertile stamens 	-	-	Flowers 	-	bracteoles small, persistent, leaf-like; 	small	1 to many	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a dry, loculicidally and septicidally dehiscent, |, 	-	light brown	brown	Terrestrial, caulescent, decumbent herbs, without modified stems. 	-	-	-	-	-	-	-	-	-	-	Leaves opposite, equal or subequal in a pair, venation pinnate, stomata usually in groups, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems unbranched. 	unbranched	-	-	-	-	-	in very wet places, often creek banks in rainforests.	creek,forest	-	-	-	-	-	-	
Napeanthus angustifolius 	Calyx |, |, |, middle not curved or contracted, |, 	curved	-	-	-	-	apex acute with hardened tip, 	acute	-	-	outside with short hairs, inside glabrous	short	glabrous,hairs	-	green	green	base not spurred, 	-	ca. 0.1 cm wide	wide	white	white	-	-	-	-	-	wide-lanceolate	wide-lanceolate	entire	-	entire	-	-	-	-	throat not contracted, 	-	-	-	-	-	-	-	-	tube campanulate, 	campanulate	0.4-0.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free nearly to base, oblique, equal, 	oblique	-	0.5-0.6 x 0.1 cm	-	-	-	lanceolate	lanceolate	entire	-	entire	-	ovary 	-	-	0.2 x 0.12 cm	-	glabrous	-	glabrous	globose	globose	-	stigma navicular, barely swollen. 	-	glabrous	-	glabrous	0.3-0.35 cm long	-	-	stamens included, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	2 to many	glabrescent	-	-	glabrescent	-	1-3 cm long	peduncle 	-	with scattered long hairs to glabrescent	-	-	glabrescent,hairs	5-15 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	-	-	5-25 cm long	     	-	apex acute, 	acute	base long decurrent to parallel, 	decurrent	parallel	above with sparse long hairs, below with sparse short hairs	short	-	hairs	-	-	-	4-25 x 0.5-2 cm	-	serrate to obscurely serrate	-	serrate	-	linear-oblanceolate	linear-oblanceolate	thinly membranaceous when dry	thin	glabrescent to long pilose	glabrescent,pilose	-	-	-	-	pale brown	-	brown	0.2 x 0.12 cm	ovoid apiculate	apiculate,ovoid	-	Stem subwoody at base, 	-	-	pendent	pendent	glabrous or with a few long hairs	glabrous,hairs	on vertical cliffs, deeply shaded, at 	-	-	-	-	-	0-400 m	-	
Napeanthus jelskii 	Calyx |, |, equal, |, |, middle not curved or contracted, |, 	curved	-	-	-	-	apex acute, 	acute	-	-	outside pilose, inside glabrous	-	glabrous,pilose	-	green	green	base not spurred, 	-	ca. 0.1 cm wide	wide	white	white	-	0.8-1 cm wide	wide	0.2 cm long and wide	wide	rounded at apex	rounded	entire	-	entire	-	-	-	-	throat not contracted, 	-	outside pilose, inside glabrous	-	glabrous,pilose	-	-	-	-	tube campanulate, 	campanulate	0.3-0.4 cm long	-	-	-	-	-	-	-	-	-	-	-	lanceolate	lanceolate	-	lobes connate 	-	connate	-	-	-	-	-	-	entire	-	entire	-	ovary 	-	-	0.1 x 0.1 cm	-	glabrous	-	glabrous	globose	globose	-	stigma obscurely saucer-shaped. 	-	glabrous	-	glabrous	0.2-0.25 cm long	-	-	stamens included, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	0.08-0.13 cm	Flowers 	-	-	-	2 to many	sparsely pilose	-	-	pilose	-	1-2.5 cm long	peduncle 	-	sparsely pilose	-	-	pilose	2.5-6 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	5-10 cm tall	-	-	     	-	apex 	-	base gradually narrowed towards base, 	narrow	-	above and below sparsely and minutely pilose	minute	-	pilose	-	-	-	1.5-14 x 0.8-4.5 cm	-	remotely serrate, sinuate, or subentire	-	entire,serrate,sinuate	-	oblong-spathulate	oblong,spathulate	membranaceous when dry	-	long pilose	pilose	-	-	-	-	pale brown	-	brown	0.15 x 0.15 cm	globose	globose	-	Stem sappy, decumbent or 	-	-	pendent	pendent	glabrescent	glabrescent	on wet rocky boulders, or on rocks along or in the bed of creeks in rainforest, at 	creek,forest,rock	-	-	-	-	50-700 m	-	
Napeanthus macrostoma 	Calyx |, |, equal, |, |, middle not curved or contracted, |, 	curved	-	-	-	-	apex acute, outside with 	acute	-	-	inside glabrous	-	glabrous	-	green	green	base not spurred, 	-	0.15-0.2 cm wide	wide	white	white	-	1-1.2 cm wide	wide	-	-	ovate-rectangular	angular,ovate	minutely ciliate, emarginate	minute	-	ciliate	-	-	-	throat not contracted, 	-	outside glabrous, inside minutely pubescent	minute	glabrous,minutely pubescent	minute	-	-	-	tube campanulate, 	campanulate	ca. 0.8 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes 	-	-	0.8 x 0.2 cm	-	-	-	lanceolate	lanceolate	entire	-	entire	-	ovary 	-	-	0.15 x 0.1 cm	-	glabrous	-	glabrous	ovoid	ovoid	-	stigma obscurely saucer-shaped. 	-	glabrous	-	glabrous	0.3 cm long	-	-	stamens included, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in pedunculate, subumbellate inflorescences; 	-	-	-	several	with spreading thin hairs	-	thin	hairs	-	0.5-1 cm long	peduncle 	-	with spreading thin hairs	-	thin	hairs	2.5-6 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	10-25 cm tall	-	-	     	-	apex 	-	base gradually narrowed towards base, 	narrow	-	above sericeous when unfolding, with 	-	-	sericeous	-	-	-	11-17 x 3.2-5.6 cm	-	sinuate or shallowly crenate-serrate	-	crenate,serrate,sinuate	-	oblong-spathulate	oblong,spathulate	membranaceous when dry	-	pilose	pilose	-	-	-	-	pale brown	-	brown	-	ovoid	ovoid	-	Stem subwoody at base, decumbent or 	-	-	pendent	pendent	pilose, becoming glabrous	glabrous,pilose	on vertical rocks, or on steep slopes or river banks in rainforest, at 	forest,rock	-	-	-	-	70-750 m	-	
Napeanthus rupicola 	Calyx |, |, equal, |, |, middle not curved or contracted, |, 	curved	-	-	-	-	apex acute with hardened tip, 	acute	-	-	outside hirsute, inside puberulous	-	hirsute,puberulous	-	green	green	base not spurred, 	-	0.2 cm wide	wide	white	white	-	1.1 cm wide	wide	0.3-0.4 x 0.3 cm	-	obovate	obovate	-	-	-	-	-	-	-	throat slightly constricted, 	-	outside lower tube glabrous, inside glabrous	-	glabrous	-	-	-	-	tube campanulate, 	campanulate	0.5-0.7 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.7-1 x 0.25 cm	-	-	-	lanceolate	lanceolate	entire	-	entire	-	ovary 	-	-	0.4-0.5 x 0.3-0.4 cm	-	glabrous	-	glabrous	globose	globose	-	stigma slightly capitate. 	capitate	glabrous	-	glabrous	0.2-0.3 cm long	-	-	stamens included, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	few to many	short pubescent	short	-	-	-	2-5 cm long	peduncle 	-	pilose	-	-	pilose	1.5-4 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	10-30 cm tall	-	-	     	-	apex acute to obtuse, 	acute,obtuse	base long decurrent, 	decurrent	-	above appressed pubescent along veins, below shortly to densely pubescent	short	-	appressed pubescent,densely	-	-	-	7-15 x 3-6 cm	-	obscurely serrate	-	serrate	-	oblanceolate	oblanceolate	chartaceous when dry	chartaceous	appressed pubescent	appressed pubescent	-	-	-	-	pale brown	-	brown	0.5-0.6 x 0.4 cm	ovoid	ovoid	-	Stem subwoody at base, 	-	-	decumbent or pendent	pendent	strigose	strigose	moist habitats, on rocks in montane and cloud forests, at 	forest,rock	-	-	-	-	1100-1600 m	-	
NAUTILOCALYX  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	white to yellow, red or purple, usually with spots or lines of purple	purple,red,white	-	-	-	-	-	-	-	-	-	-	-	tubular, broadened laterally	tubular	lateral	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc 	-	-	-	a single dorsal gland or 2 opposite glands	-	single	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior,       	-	superior	-	-	-	-	-	-	-	-	stigma stomatomorphic to 	-	-	-	-	-	-	-	stamens included,       	-	anthers apically coherent in 	-	-	thecae parallel or divergent; 	-	divergent,parallel	staminode minute to small; 	minute,small	-	Flowers 	-	bracteoles usually present; 	-	1-15	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a |, loculicidally dehiscent, |, 	-	white or colored	colored,white	Terrestrial or rarely epiphytic, caulescent, 	epiphytic	-	-	decumbent to erect	-	-	erect	-	-	-	Leaves opposite, equal or unequal in a pair, venation pinnate, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems rarely branched. 	branched	-	-	-	-	-	in or at the edge of rainforest, occasionally in seasonally dry locations.	forest	-	-	-	-	-	-	
Nautilocalyx melittifolius 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Nautilocalyx adenosiphon 	Calyx |, |, |, middle nearly cylindrical, |, 	cylindric	-	-	-	-	apex acuminate, 	acuminate	-	-	outside pilose, inside glabrous	-	glabrous,pilose	-	pale green	green	base spurred, 	-	ca. 0.5 cm wide	wide	white	white	3.5 cm long	ca. 2 cm wide	wide	0.7-0.8 x 0.7-0.8 cm	-	suborbicular	suborbicular	entire	-	entire	-	-	-	-	throat not contracted, 	-	outside pilose, inside pubescent all over	-	pilose	-	-	ca. 1 cm wide	wide	tube 	-	2.8 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes connate at very base, 	-	connate	-	-	dorsal one curved around spur, subequal, 	curved	-	-	serrate	-	serrate	-	ovary 	-	-	0.3 x 0.2 cm	-	densely pubescent	-	densely	ovoid	ovoid	-	stigma 	-	sparsely pilose-pubescent	-	pilose	1.2 cm long	-	-	stamens included, inserted near base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	villous	-	-	villous	-	1.5 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	10-20 cm tall	-	-	     	-	apex obtuse or acute, 	acute,obtuse	base 	-	-	above appressed-pubescent, below minutely pilose	minute	-	pilose	-	rounded (sometimes subcordate in cultivated specimens)	rounded,subcordate	2-4 x 1.2-2.8 cm	-	crenate-serrate	-	crenate,serrate	-	ovate or nearly so	ovate	chartaceous when dry	chartaceous	pilose or villous	pilose,villous	1-3 cm long	-	-	-	-	-	-	-	-	-	-	Stem sappy, 	-	-	creeping or ascending	ascending,creeping	tomentose at apex, glabrescent below	glabrescent,tomentose	in river side forest, at 	forest	-	-	-	-	60-420 m	-	
