-	/flowers*	/flowers*/shape	/flowers*/position	/flowers*/margin type	/flowers*/hairs	/flowers*/growth form	/flowers*/colour	/flowers/calyx lobes/length*	/flowers/disk/hairs*	/flowers/disk/hairs*/hairs	/flowers/length*	/flowers/lower hypanthium/hairs*	/flowers/lower hypanthium/hairs*/hairs	/flowers/lower hypanthium/hairs*/colour	/flowers/lower hypanthium/length*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary*/hairs	/flowers/ovary/hairs*	/flowers/ovary/hairs*/shape	/flowers/ovary/hairs*/texture	/flowers/ovary/hairs*/hairs	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/ovary/style*/texture	/flowers/ovary/style*/hairs	/flowers/ovary/style*/growth form	/flowers/petals/apex/shape*	/flowers/petals/apex/shape*/shape	/flowers/petals/apex/shape*/growth form	/flowers/petals/dimensions*	/flowers/petals/shape*	/flowers/petals/shape*/shape	/flowers/sepals/dimensions*	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/anthers/length*	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/filaments/length*	/flowers/stamens/stamen number*	/flowers/style/hairs*	/flowers/style/hairs*/hairs	/flowers/style/length*	/flowers/upper hypanthium/dimensions*	/flowers/upper hypanthium/hairs*	/flowers/upper hypanthium/hairs*/hairs	/flowers/upper hypanthium/length*	/flowers/upper hypanthium/length*/shape	/flowers/upper hypanthium/length*/growth form	/flowers/upper hypanthium/shape*	/flowers/upper hypanthium/shape*/shape	/flowers/upper hypanthium/shape*/hairs	/flowers/width*	/flowers/width*/shape	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/position	/fruits*/hairs	/fruits*/growth form	/fruits*/colour	/fruits/apex/shape*	/fruits/apex/shape*/shape	/fruits/base/shape*	/fruits/base/shape*/shape	/fruits/dimensions*	/fruits/hairs*	/fruits/hairs*/shape	/fruits/hairs*/texture	/fruits/hairs*/hairs	/fruits/hairs*/colour	/fruits/rib number*	/fruits/shape*	/fruits/shape*/shape	/fruits/shape*/position	/fruits/shape*/growth form	/habit*	/habit*/environment	/habit*/shape	/habit*/hairs	/habit*/growth form	/habit*/colour	/habit/hairs*	/habit/hairs*/shape	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/juvenile branches/hairs*	/habit/juvenile branches/hairs*/shape	/habit/juvenile branches/hairs*/position	/habit/juvenile branches/hairs*/hairs	/inflorescences*	/inflorescences*/shape	/inflorescences*/texture	/inflorescences*/position	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts*/texture	/inflorescences/bracts*/hairs	/inflorescences/bracts*/growth form	/inflorescences/bracts/dimensions*	/inflorescences/bracts/dimensions*/shape	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/bracts/shape*/texture	/inflorescences/bracts/shape*/margin type	/inflorescences/bracts/shape*/hairs	/inflorescences/dimensions*	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/position	/inflorescences/flowers*/hairs	/inflorescences/length*	/inflorescences/pedicels/dimensions*	/inflorescences/pedicels/growth form*	/inflorescences/pedicels/growth form*/shape	/inflorescences/pedicels/growth form*/growth form	/inflorescences/pedicels/growth form*/growth form/shape	/inflorescences/pedicels/length*	/inflorescences/peduncle*	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle/dimensions*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/texture	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/hairs*/colour	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/rachises/hairs*	/inflorescences/rachises/hairs*/hairs	/inflorescences/rachises/length*	/inflorescences/whorl number*	/leaves*	/leaves*/shape	/leaves*/texture	/leaves*/position	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves*/growth form/shape	/leaves/apex/shape*	/leaves/apex/shape*/shape	/leaves/areolation*	/leaves/areolation*/shape	/leaves/areolation*/growth form	/leaves/base/hairs*	/leaves/base/hairs*/hairs	/leaves/base/hairs*/growth form	/leaves/base/shape*	/leaves/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/dimensions*	/leaves/domatia*	/leaves/higher order veins*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole/dimensions*	/leaves/petiole/hairs*	/leaves/petiole/hairs*/shape	/leaves/petiole/hairs*/hairs	/leaves/petiole/hairs*/colour	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/texture*	/leaves/texture*/texture	/leaves/texture*/growth form	/leaves/veins*	/leaves/veins*/position	/leaves/veins*/growth form	/leaves/veins/intersecondary veins*	/leaves/veins/midveins*	/leaves/veins/midveins*/shape	/leaves/veins/midveins*/growth form	/leaves/veins/secondary veins/secondary vein pair number*	/leaves/veins/tertiary veins*	/leaves/veins/tertiary veins*/shape	/leaves/veins/tertiary veins*/growth form	/petiole*	/petiole*/shape	/petiole*/texture	/petiole*/position	/petiole*/hairs	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/hairs*	/petiole/hairs*/shape	/petiole/hairs*/hairs	/petiole/length*	/stipules*	/stipules*/shape	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Combretum fusiforme 	Flowers |, |, patent to reflexed at full anthesis, |, well exceeding calyx lobes, |, well exserted, |, usually exserted about as far as stamens. 	-	well exserted	-	-	-	-	0.1-0.4 mm long	usually sparsely pubescent at margin	-	2.3-3.8(-5) mm long	more densely pubescent and lepidote than upper hypanthium but sometimes hairless	densely,hairless,lepidote	-	0.8-1.8(-2.3) mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	rounded, truncate or irregular	rounded,truncate	regular	0.8-1.8 x 1-1.5(-2) mm	broadly spathulate with limb transversely oblong-elliptic	oblong-elliptic,spathulate	-	-	-	-	filaments 	-	-	3-4.7(-6.4) mm long	8	-	-	(3.1-)4-5.3(-6.6) mm long	1.4-2(-2.8) x 1.5-3(-3.5) mm	subglabrous to pubescent inside (degree not correlated to pubescence outside)	glabrous	-	-	-	deeply cupuliform	-	-	-	-	Fruit very variable. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Woody liana |, stems |, in the absence of support a shrub with scandent or decumbent long branches or a shrub 	shrub	-	-	scandent	-	‘combretaceous hairs’ often very scarce) and peltate scales present. 	peltate	hairs	to 3 m	-	-	-	-	-	Inflorescence sparsely to extensively branched, slender, in opposite pairs in leaf-axils, 	branched,slender	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers borne densely, less often spaced out, on rhachis. 	-	-	densely	3-9.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves opposite, |, |, moderately prominent, 	-	-	-	-	-	-	-	mostly gradually or abruptly shortly to long acuminate, less often acute or obtuse to rounded	acuminate,acute,obtuse,rounded,short	-	-	-	mostly hairless or almost so, less often pubescent or even densely so below and sparsely so above, moderately to rather densely lepidote below, sparsely or very sparsely so above	densely,hairless,lepidote	-	mostly broadly cuneate to rounded, less often acutely cuneate or subcordate to cordate	acute,cuneate,rounded,subcordate	-	-	-	(2-)4-24.5 x 1.4-13 cm	-	-	petiole 	-	-	-	glabrous to moderately pubescent, inconspicuously lepidote	-	glabrous,lepidote	-	0.3-1.1 cm long	mostly elliptic to elliptic-oblong, less often narrowly or broadly so, or sometimes ovate-elliptic to narrowly so	elliptic,narrow,oblong,ovate	chartaceous or subcoriaceous	chartaceous,subcoriaceous	-	venation usually eucamptodromous-brochidodromous, sometimes eucamptodromous or brochidodromous,       	-	-	-	-	-	-	6-10(-14) pairs	tertiary veins irregularly to regularly percurrent, slightly prominent, 	slightly prominent	regular	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tall evergreen wet or inundated forest, often by rivers or lakes or in swampy ground, but persisting after forest clearance and found in secondary forest, semi-deciduous or semi-evergreen forest, dry forest on slopes and hills, 	forest,swamp	-	-	green	from sea level to 600 m	-	
Combretum laxum 	Flowers |, |, opposite each calyx-lobe, |, |, each anther with rather inconspicuous caruncle between pollen-sacs on inner side; |, bulging between bases of filaments, |, leaving very narrow gap around style-base; |, slightly exserted or not so. 	bulgin,gap,narrow	exserted	-	-	-	-	up to 0.6 mm long	densely pubescent	densely	3-5.6 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	filaments 	-	-	ca. 1.5 mm long	4	-	-	1.7-2.3 mm long	1.3-2 x 1.6-2.3 mm	moderately lepidote on outside, usually sparsely pubescent inside	lepidote	-	-	-	deeply cupuliform	-	-	-	-	Fruit sparsely to moderately lepidote, |, 	-	-	-	lepidote	-	-	obtuse to narrowly retuse and often apiculate	apiculate,narrow,obtuse,retuse	obtuse to narrowly rounded	narrow,obtuse,rounded	2.2-5 x 0.7-2 cm	-	-	-	-	-	-	narrowly oblong to narrowly elliptic-oblong in side view	elliptic,narrow,oblong	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence branched or not, 	branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4-15 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in leaf-axils or terminal on lateral branches	lateral,terminal	-	-	-	-	Leaves opposite or rarely in threes, |, 	-	-	-	-	-	-	-	abruptly shortly to moderately acuminate	acuminate,short	-	-	-	very sparsely to moderately lepidote below, extremely sparsely to sparsely lepidote above, especially on midvein	lepidote	-	rounded to broadly cuneate	cuneate,rounded	-	-	-	3.5-14.5(-20) x 1.5-7.5(-9) cm	-	-	petiole 	-	-	-	sparsely to moderately lepidote	-	lepidote	-	0.5-2 cm long	elliptic or elliptic-oblong to broadly or narrowly so	elliptic,narrow,oblong	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation eucamptodromous to brochidodromous,       	-	-	-	-	-	-	4-7 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	riverine forest, usually seasonally inundated, often along river-banks or by lakes, on sand or clay, usually 	river-bank,riverine forest	-	-	-	lowland	lowland	
Combretum paraguariense 	Flowers |, |, patent at full anthesis, |, |, well exserted, |, usually exserted about as far as stamens. 	-	well exserted	-	-	-	-	0.2-0.3 mm long	glabrous to densely pubescent at margin	densely,glabrous	2.6-3.5 mm long	pubescent to very sparsely so	-	-	1.1-1.3 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	rounded or irregular	rounded	regular	0.7-1.5 x 1.1-1.6 mm	broadly spathulate with limb transversely oblong-elliptic	oblong-elliptic,spathulate	-	-	-	-	filaments 	-	-	3.5-4.8 mm long	8	-	-	3.8-5.3 mm long	1.5-2.9 x 1.5-3.4 mm	glabrous to sparsely pubescent outside, subglabrous to pubescent inside (degree not correlated to pubescence outside)	glabrous	-	-	-	deeply cupuliform	-	-	-	-	Fruit variable, |, 	-	-	-	-	-	-	rounded to acute or acuminate and sometimes minutely apiculate	acuminate,acute,apiculate,minute,rounded	rounded to narrowly cuneate	cuneate,narrow,rounded	1.5-4.5 x 0.7-1.7 cm	hairless or nearly so, moderately to densely but minutely lepidote especially on body	minute	-	densely,hairless,lepidote	-	-	ovate or elliptic to narrowly so in side view	elliptic,narrow,ovate	-	-	Woody liana |, in the absence of support a shrub with decumbent long branches or a shrub 	shrub	-	-	-	-	‘combretaceous hairs’ (often very scarce) and peltate scales present. 	peltate	hairs	to 4 m	-	-	-	-	-	Inflorescence sparsely to extensively branched, slender, in opposite pairs in leaf-axils, |, at lower nodes in axils of normal leaves (often fallen by fruiting), at upper nodes without subtending leaves, 	 nodes,branched,slender	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers borne densely on rhachis. 	-	-	densely	2-7 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves opposite, |, |, close to distant, not to slightly or sometimes moderately prominent, lesser veins not prominent; 	-	-	-	-	-	-	-	gradually or abruptly shortly to long acuminate, acute, obtuse or rounded	acuminate,acute,obtuse,rounded,short	-	-	-	hairless or almost so, moderately to rather densely lepidote below, sparsely or very sparsely so above	densely,hairless,lepidote	-	cuneate to subcordate or sometimes cordate	cuneate,subcordate	-	-	-	4-20 x 2-12.5 cm	-	-	petiole 	-	-	-	glabrous to sparsely pubescent, inconspicuously lepidote	-	glabrous,lepidote	-	0.3-1.4 cm long	narrowly oblong-ovate to broadly elliptic or almost orbicular	elliptic,narrow,oblong,orbicular,ovate	coriaceous	coriaceous	-	venation usually eucamptodromous-brochidodromous, sometimes eucamptodromous or brochidodromous,       	-	-	-	midvein prominent on lower surface, 	-	-	7-17 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	riverside or lakeside primary forest, usually at least seasonally inundated, but sometimes in drier secondary forest or scrub, on clayey or sandy soils.	forest	-	-	-	lowland	lowland	
Combretum pyramidatum 	Flowers, |, excl. calyx lobes|, |, |, far exserted, |, exserted ca. as far as stamens, 	-	far exserted	-	-	-	-	1-1.6 mm long	densely pubescent at margin with straight hairs	densely,hairs	8.5-11.5 mm long	contiguously 	-	-	3-3.5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	obtuse to acute, sometimes apiculate	acute,apiculate,obtuse	-	1.1-1.5 x 0.7-1 mm	elliptic to suborbicular	elliptic,suborbicular	-	-	-	-	filaments 	-	-	11.5-14.5 mm long	8	glabrous	glabrous	14-19.5 mm long	5.5-8 x 3.5-5 mm	moderately to densely 	densely	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	rounded or retuse and sometimes apiculate	apiculate,retuse,rounded	rounded to truncate or slightly retuse	retuse,rounded,truncate	1.2-2.8 x 1.1-2.2 cm	moderately to densely 	-	-	densely	-	-	oblong-elliptic or elliptic to broadly so	oblong-elliptic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence unbranched, stout, in opposite pairs in leaf-axils, |, at lower nodes in axils of normal leaves (usually fallen by fruiting, often by flowering), at upper nodes usually without or with much reduced subtending leaves, 	 nodes,unbranched	-	-	-	-	red	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers borne densely around rhachis but in nature all swept up to vertical position from ± horizontal rhachis, with long exserted stamens forming 'bottle-brush' syndrome. 	horizontal	exserted	densely	5-18 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves opposite, |, 	-	-	-	-	-	-	-	usually shortly to long acuminate but sometimes acute or obtuse	acuminate,acute,obtuse,short	-	-	-	without hairs, moderately 	hairs	-	cuneate to rounded	cuneate,rounded	-	-	-	1.7-10.6 x 0.9-6 cm	-	-	petiole 	-	-	-	glabrous, densely to contiguously 	-	densely,glabrous	-	0.4-1 cm long	elliptic	elliptic	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation usually eucamptodromous-brochidodromous, sometimes eucamptodromous or brochidodromous,       	-	-	-	-	-	-	4-8 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	wet or damp forest on terra firme, 	forest	-	-	-	both in the uplands and by lowland rivers, up to 230 m	lowland	
Combretum rohrii 	Flowers |, often swollen in region below disk and narrower above disk but flared near apex (below calyx lobes), |, |, |, far exserted, |, exserted about as far as stamens. 	narrow	far exserted	-	-	-	-	1.2-4.3 mm long	densely pubescent at margin with straight hairs	densely,hairs	11-20.3 mm long	contiguously 	-	-	3.3-4.3 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	subacute to acute	subacute	-	1.7-3.1 x 0.8-1.2 mm	elliptic	elliptic	-	-	-	-	filaments 	-	-	18.5-29.5 mm long	8	-	-	25.5-42 mm long	-	moderately to densely 	densely	5.1-12 mm excluding calyx lobes	-	-	variously shaped, infundibuliform to bucciniform, 	infundibuliform	-	-	-	Fruit |, 	-	-	-	-	-	-	rounded or truncate to deeply retuse and scarcely apiculate	apiculate,retuse,rounded,truncate	rounded or truncate to retuse	retuse,rounded,truncate	2.2-3.9 x 1.3-2.8 cm	moderately to densely 	-	-	densely	-	-	oblong to elliptic or broadly elliptic	elliptic,oblong	-	-	-	-	-	-	-	-	‘combretaceous hairs’ (often very sparse) and peltate scales present. 	peltate	hairs	-	-	-	-	-	-	Inflorescence unbranched, stout, 	unbranched	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers borne densely around rhachis but in nature all swept up to vertical position from ± horizontal rhachis, with long exserted stamens forming 'bottle-brush' syndrome. 	horizontal	exserted	densely	3-18(-22) cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal or singly or in opposite pairs in leaf-axils	terminal	-	-	-	-	Leaves opposite, |, 	-	-	-	-	-	-	-	acute to acuminate	acuminate,acute	-	-	-	usually hairless but sometimes sparsely pubescent on both surfaces, moderately to densely 	densely,hairless	-	cuneate to rounded or subcordate	cuneate,rounded,subcordate	-	-	-	4-17 x 2-11 cm	-	-	petiole 	-	-	-	glabrous, contiguously 	-	glabrous	-	0.3-1 cm long	ovate to elliptic or sometimes broadly or narrowly so	elliptic,narrow,ovate	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation usually eucamptodromous-brochidodromous, sometimes eucamptodromous or brochidodromous,       	-	-	-	-	-	-	(5-)6-9(-10) pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in flooded, seasonally inundated or non-inundated deciduous or evergreen forest, often along rivers, on clay or sand, 	forest	-	-	green	mainly in the lowlands	lowland	
Combretum rotundifolium 	Flowers |, usually slightly narrowed to neck, |, stalked glands absent to frequent,|, |, patent to reflexed at anthesis, |, exserted, |, well exserted, |, closely applied to style base, |, exserted about as far as filaments, 	narrow	exserted	-	-	-	-	0.6-1 mm	pubescent at margin	-	3.2-4.4 mm long	sparsely to densely appressed-pubescent	densely	-	1.5-1.8 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	rounded or sometimes retuse	retuse,rounded	-	1.5-1.6 x 0.8 mm	obovate to narrowly so	narrow,obovate	-	-	-	-	filaments 	-	-	3.6-4.8 mm long	10	sparsely pilose	pilose	5.2-6.4 mm long	1.5-2.6 x 2-2.5 mm	more or less hairless outside, without or with very sparse stalked glands, sparsely pubescent inside	hairless	-	-	-	campanulate to infundibuliform	campanulate,infundibuliform	-	-	-	Fruit |, sometimes wider near base, 	wide	-	-	-	-	-	rounded to obtuse	obtuse,rounded	retuse	retuse	1-1.4 x 0.4-0.5 cm	glabrous	-	-	glabrous	-	-	linear to narrowly oblong in side view	linear,narrow,oblong	-	-	Woody liana 	-	-	-	-	-	‘combretaceous hairs’ and stalked glands present. 	-	hairs	to 3 m	-	-	-	-	-	Inflorescence simple or branched, in leaf-axils, often forming a raceme or sparse panicle of spikes |, slender, its axis 	branched,slender	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	up to 16 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves opposite or more or less so, |, |, usually densely minutely verruculose along all veins, especially minor veinlets below, |, with sparse stalked glands, often disarticulating at varying distances above base which remains to become spine next season. 	minute	verruculose	-	-	densely	-	-	rounded to acuminate	acuminate,rounded	-	-	-	often hairless but sometimes sparsely pubescent especially on midvein below	hairless	-	cuneate to rounded	cuneate,rounded	-	-	-	1.5-12.5 x 1.1-5.5 cm	-	-	petiole 	-	-	-	glabrous to pubescent	-	glabrous	-	0.2-1 cm long	elliptic to obovate-elliptic or narrowly so	elliptic,narrow,obovate	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation usually eucamptodromous, sometimes eucamptodromous-brochidodromous,       	-	-	-	-	-	-	4-9 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in dry deciduous or riverside rain forest.	rain forest	-	-	-	-	-	
Combretum spinosum 	Flowers possibly functionally dioecious but with a range of development of male and female organs, actinomorphic, sessile, |, exserted, 	sessile	exserted	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers versatile; 	-	-	-	-	-	-	(5-)10	glabrous	glabrous	-	-	-	-	-	-	-	campanulate	campanulate	-	-	-	Fruits small, 	small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flattened	flattened	-	-	     	-	-	-	-	-	only ‘combretaceous hairs’ present. 	-	hairs	-	-	-	-	-	-	Inflorescences |, mainly leafless; 	-	-	-	-	-	-	bracts very small, withered by fruiting. 	small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	axillary,terminal	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	non-mangrove shrub or tree of inland wet sandy ground in NE Africa and Arabia	shrub	-	-	-	-	-	
CONOCARPUS  	Flowers |, slightly exserted, 	-	exserted	-	-	-	-	0.3-0.5 mm long	pilose	pilose	2.5-2.8 mm long (incl. calyx)	densely appressed-pubescent	densely	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	(5-)10	glabrous	glabrous	0.5-1.7 mm long	0.8-1.2 x 1.2-1.3 mm (incl. calyx)	appressed-pubescent	-	-	-	-	cupuliform	-	-	-	-	Fruits packed densely into |, only upper part of fruit exposed; |, bearing old upper hypanthium until at least maturity, 	-	-	-	densely	mat	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Evergreen mangrove-like shrub or tree |, sometimes with stilt-roots. 	shrub	-	-	-	green	-	-	-	2-20 m	-	-	-	-	-	Inflorescence 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	flower-heads 	-	-	-	up to ca. 15 cm long	-	-	-	-	-	-	peduncles densely silvery-sericeous; 	-	densely,sericeous	silver	-	-	-	-	-	-	axillary or terminal	axillary,terminal	-	-	-	-	Leaves |, biglandular on petiole or at base of leaf. 	-	-	-	-	glandular	-	-	tapering narrowly acute to acuminate	acuminate,acute,narrow	-	-	-	usually glabrous or nearly so, except often sericeous on petiole and at least basal part of midvein below	glabrous,sericeous	-	gradually decurrent to narrowly acute	acute,decurrent,narrow	-	-	-	3-12 x 0.6-3.5 cm	domatia conspicuous bowl-shaped pits; 	-	petiole 	-	-	-	-	-	-	-	0-3 mm long	narrowly elliptic or sometimes elliptic	elliptic,narrow	coriaceous	coriaceous	-	venation brochidodromous,       	-	-	-	-	-	-	4-7 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	usually at sea-level, but commonly up to 20 m	-	
Conocarpus erectus 	Flowers mostly bisexual but often some unisexual (mostly male) ones and sometimes (? usually) dioecious, actinomorphic, sessile, |, slightly exceeding calyx lobes; |, included or ± so, 	sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers versatile; 	-	-	-	-	-	-	10	glabrous	glabrous	-	-	-	-	-	-	-	short, cupuliform	short	-	-	-	Fruits slightly compressed longitudinally ridged nuts, upper hypanthium and calyx persistent, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	only ‘combretaceous hairs’ present apart from glandular pits on leaves. 	-	glandular,hairs	-	-	-	-	-	-	Inflorescences usually leafless 	-	-	-	-	-	-	bracts very small, caducous. 	small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	axillary,terminal	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
LAGUNCULARIA  	|, gradually elongating in fruit|, |, scarcely exserted; |, scarcely exserted, 	-	exserted	-	-	-	-	-	pubescent at outer edge	-	-	densely fulvous-sericeous or rarely glabrous	densely,glabrous,sericeous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	obtuse	obtuse	-	-	broadly ovate	ovate	-	-	-	-	-	-	-	-	-	glabrous	glabrous	1-1.5 mm long	-	densely fulvous-sericeous or rarely glabrous	densely,glabrous,sericeous	1.5-2.5 mm long, incl. erect to incurved calyx lobes of 	curved	erect	-	-	-	-	-	Fruit |, retaining upper hypanthium, calyx and bracteoles but losing petals and stamens, 	-	-	-	-	-	-	-	-	-	-	12-20 x 4-10 mm	densely fulvous-sericeous to -tomentose, rarely glabrous	-	-	densely,glabrous,sericeous,tomentose	-	-	obconical to fusiform, somewhat flattened laterally	flattened,fusiform,obconical	lateral	-	Evergreen mangrove shrub or tree |, often simple ‘peg-root’ pneumatophores. 	shrub	-	-	-	green	-	-	-	0.5-12 m	-	-	-	-	-	Inflorescence 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2-20 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	axillary,terminal	-	-	up to 18 cm long	-	Leaves |, |, not prominent; |, with 2 sessile glands. 	sessile	-	-	-	-	-	-	obtuse to rounded or sometimes retuse	obtuse,retuse,rounded	-	-	-	glabrous when fully expanded but usually sericeous when very young	glabrous,sericeous	-	rounded to obtusely cuneate	cuneate,obtuse,rounded	-	-	-	3-12 x 2-6 cm	-	-	petiole 	-	-	-	usually sericeous at first, soon glabrous	-	glabrous,sericeous	-	0.7-2(-2.5) cm long	elliptic to oblong-elliptic	oblong-elliptic	coriaceous or somewhat succulent	coriaceous	-	venation brochidodromous,       	-	-	-	-	-	-	9-18 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	characteristic mangrove species in tropical America, often occurring with 	-	-	-	-	0-10 m	-	
Laguncularia racemosa 	Flowers bisexual or andromonoecious, actinomorphic, sessile, |, usually well exserted, 	sessile	well exserted	-	-	-	-	-	glabrous to densely pubescent	densely,glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers versatile; 	-	-	-	-	-	-	(8 or)10	glabrous or pubescent, baselly usually pubescent, glabrous towards apex	glabrous	-	-	-	-	-	-	-	-	-	-	-	-	Fruit 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Trees or shrubs, |, taller ones often with buttresses, rarely spiny; 	shrub	-	-	-	-	only ‘combretaceous hairs’ present. 	-	hairs	from ca. 0.5 m to 60(-70) m	-	-	-	-	-	Inflorescences 	-	-	-	-	-	-	bracts very small and caducous. 	small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary	axillary	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
